RSRP,RSRQ,RSSI,PCC_SINR,PCC_PHY_Thruput_DL,PDCP_Thruput_DL
-95.34,-9.01,-72.29,2.76,3838.02,3092.53
-96.36,-8.36,-73.9,2.79,3589.41,1949.69
-95.36,-9.44,-71.92,-0.33,2557.1,1546.71
-97.48,-9.92,-73.55,-2.24,3014.12,2176.51
-96.73,-8.69,-73.82,1.82,2016.76,822.81
-97.07,-10.12,-72.88,0.77,2802.37,1904.07
-96.68,-10.35,-72.16,0.66,2260.19,1838.84
-97.37,-10.64,-72.45,-1.37,1948.1,1315.23
-97.74,-11.18,-72.31,-1.73,1320.88,980.84
-97.38,-9.89,-73.16,-0.93,1338.59,930.58
-92.14,-6.75,-70.84,2.01,742.53,27.64
-91.81,-7.22,-70.47,2.91,3629.5,2404.2
-95.83,-7.46,-74.09,0.01,3037.57,2699.91
-96.69,-8.25,-73.85,1.37,1553.03,1294.55
-99.7,-8.95,-76.56,1,1838.15,1553.5
-97.52,-8.07,-75.26,1.71,2312.94,1422.65
-94,-5.58,-74.2,3.98,2478.29,1008.38
-93.27,-7.26,-71.52,3.85,3409.32,2607.29
-93.3,-8.68,-70.55,3.55,2943.19,2365.71
-89.22,-8.57,-66.49,5.91,2745.14,2955.96
-91.79,-9.86,-67.68,3.59,4843.13,3793.2
-85.82,-7.39,-64,12.93,2578.32,2089.82
-84.31,-8.33,-61.71,14.01,10493.08,9632.06
-86.45,-8.28,-64.08,12.75,9707.34,8293.63
-89.25,-8.64,-66.53,9.8,8845.03,6625.44
-90.82,-9.03,-67.52,6.52,5871.67,3643.47
-90.7,-8.96,-67.65,7.92,4555.58,4430.2
-88.4,-8.18,-66.12,9.91,5203.06,6873.26
-93.96,-7.79,-72.08,5.94,7862.9,3050.1
-94.02,-7.24,-72.58,5.89,2557.62,2376.77
-90.81,-7.72,-68.94,6.87,3196.25,2538.52
-87.19,-8.47,-64.62,9.9,3933.68,3694.97
-88.5,-7.95,-66.41,6.76,6528.26,5642.51
-86.46,-8.37,-63.87,6.35,5170.04,4016.2
-88.8,-9.04,-65.69,6.84,6065.54,6058.77
-93.1,-8.83,-70.21,4.44,6186.63,2836.38
-92.47,-7.79,-69.97,3.25,2795.54,1496.67
-91.75,-8.75,-68.62,4.2,3458.24,3611.9
-91.6,-7.87,-69.61,2.84,4147.22,2865.31
-90.41,-8.05,-68.22,4.33,2748.28,1382.07
-87.33,-8.54,-64.58,8.91,6454.85,5388.61
-88.56,-8.36,-65.97,3.69,5509.28,4381.8
-86.03,-8.15,-63.73,4.98,4230.77,3715.42
-89.41,-9.2,-65.99,2.07,3571.96,2677.63
-86.77,-8.03,-64.43,4.52,3175.42,2841.86
-83.64,-7.59,-61.82,7.79,6648.06,5967.64
-83.77,-7.52,-61.95,10.08,7015.12,6107.76
-82.82,-7.35,-61.06,11.86,8066.12,7757.89
-87.64,-8.51,-64.88,7.16,7046.92,4952.11
-89.66,-8.18,-67.43,4.83,3908.18,3222.56
-89.42,-8.45,-66.78,1.33,2209.26,866.7
-88.61,-7.21,-67.38,2.32,3336.54,819.16
-91.11,-8.29,-68.79,0.63,5241.89,4543.77
-90.22,-8.5,-67.63,1.13,3551.8,2998.02
-90.82,-8.83,-67.63,-1.36,3282.93,2739.18
-90.31,-8.02,-68.21,1.62,3075.65,2969.19
-89.72,-8.58,-66.97,2.01,3086.2,2469.55
-89.57,-8.96,-66.46,0.3,2769.74,1754.13
-92.58,-9.64,-68.74,0.72,3191.54,2411
-91.15,-8.11,-68.93,2.49,3730.17,2921.8
-89.97,-7.9,-67.71,3.11,3874.6,2174.77
-88.61,-8.43,-65.95,4.02,5387.93,4395.15
-86.55,-8.27,-64.2,5.62,6794.53,5607.75
-83.54,-8.59,-60.93,7.43,6726.73,5346.47
-81.59,-8.54,-59,8.81,9298.58,8341.46
-83.05,-8.79,-60.26,6.81,9173.07,7152.98
-85.55,-8.4,-63.14,5.78,8921.97,6188.82
-85.62,-9.33,-62.27,2.47,7842.13,6076.43
-88.05,-9.84,-64.2,0.72,3868.27,2919.74
-88.24,-9.77,-64.39,0.93,3121.82,2653.94
-90.95,-11.65,-65.28,-3.03,3163.74,2342.58
-95.99,-13.79,-67.51,-7.46,795.22,392.36
-95.25,-11.87,-69.21,-4.91,832.7,542.17
-96.32,-14.11,-67.76,-7,878.88,603.69
-97.27,-14.25,-68.11,-7.62,668.85,373.29
-95.6,-14.02,-67.24,-7.22,670.2,392.36
-94.31,-13.05,-66.69,-3.38,667.8,295.11
-91.52,-11.28,-65.73,0.66,2060.51,1857.63
-93.3,-11.61,-67,-1.26,1883.94,1142.38
-91.68,-11.71,-65.61,-0.6,1684.53,1400.16
-91.56,-10.21,-67.29,1.05,1554.02,1569.51
-87.66,-9.74,-63.74,4.45,2576.87,2272.64
-89.1,-10.4,-64.59,1.9,2968.84,2238.73
-89.78,-10.44,-64.75,1.9,1984.68,1887.8
-89.08,-10.29,-63.89,2.28,2310.77,1953.83
-90.92,-10.43,-65.98,2.29,2057.71,1523.64
-89.58,-10.37,-64.92,3.2,2745.09,1499.62
-86.03,-8.97,-62.68,6.15,2597.28,1361.67
-87.39,-9.26,-63.9,3.21,2988.74,1465.59
-87.25,-9.47,-63.3,3.44,2941.52,2261.9
-85.87,-9.88,-61.8,4.32,3192.89,2905.59
-85.21,-10.35,-60.7,3.94,2903.36,2541.9
-84.32,-9.9,-60.03,3.78,3753.42,3392.63
-80.9,-8.38,-58.35,8.81,3797.13,3577.58
-77.78,-7.59,-55.7,12.96,9712.51,9647.54
-77.16,-7.92,-54.82,13.47,9397.9,8746.83
-76.14,-7.74,-53.92,14.86,10335.1,9023.52
-78.21,-7.51,-56.21,13.42,10093.56,9060.52
-78.03,-7.35,-56.18,13.67,9998.83,9215.16
-77.85,-7.06,-56.05,13.34,9234.35,8342.3
-79.69,-7.27,-58,12.91,10497.32,8998.85
-82.55,-7.84,-60.35,12.7,9140.88,8686.01
-84.5,-7.56,-62.62,13.24,10111.38,9205.69
-78.94,-7.74,-56.79,15.13,10309.75,9656.19
-77.29,-7.97,-54.93,14.56,10687.57,8565.13
-76.23,-7.6,-54.21,15.18,11151.59,10732.71
-73.66,-7.78,-51,17.48,11639.35,10554.5
-71.32,-8.23,-48.12,19.34,14401.82,13772.73
-71.68,-8.64,-48.73,19.16,14756.92,13405.39
-68.26,-7.41,-46.72,23.39,15961.22,13964.56
-73.35,-7.8,-51.35,20.38,14030.11,12161.68
-78.1,-7.44,-56.36,16.86,12679.29,11724.95
-68.03,-8.39,-45.37,23.12,14621.7,14208.6
-61.72,-8.81,-38.78,26.08,25691.75,28040.11
-59.05,-8.61,-35.92,24.28,24441.3,18653.71
-60.43,-8.46,-37.31,22.99,19461.34,17686.19
-66.66,-8.97,-43.59,19.67,11892.57,10441.59
-72.6,-9.39,-48.78,15.8,12922,11831.77
-73.69,-9.23,-50.42,17.28,10620.97,8941.06
-80.34,-10.22,-55.93,10.89,7881.29,3943.63
-76.97,-8.99,-53.92,13.79,7465.43,6843.67
-78.99,-8.93,-55.76,13.51,8173.77,7213.03
-77.86,-8.95,-54.43,13.71,8560.58,8355.83
-79.59,-7.48,-56.88,15.18,10767.4,9841.16
-80.71,-8.08,-58.39,16.11,11120.71,10750.52
-79.69,-8.64,-56.68,15.74,11957.08,10803.15
-79.5,-8.03,-56.95,16.02,12050.52,11588.64
